Expense Item ID,Expense ID,Expense Description,Project ID,Expense Category,Account ID,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Vehicles
4198696000031749201,4198696000031749197,CLARO CR,,Telephone Charges,4198696000000297375,"CRC 4,424.78","CRC 4,424.78",2025-10-06 12:09:39,2025-10-06 12:09:39,
4198696000031749313,4198696000031749309,MULTISERVICIOS ZEPEDA,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 3,539.00","CRC 3,539.00",2025-10-06 12:09:40,2025-10-06 12:09:40,Motorbike - Honda
4198696000031749425,4198696000031749421,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 5,265.48","CRC 5,265.48",2025-10-06 12:09:41,2025-10-06 12:09:41,Motorbike - Honda
4198696000031749537,4198696000031749533,ICE,,Telephone Charges,4198696000000297375,"CRC 5,985.00","CRC 5,985.00",2025-10-06 12:09:42,2025-10-06 12:09:42,
4198696000031749649,4198696000031749645,ALMACEN EL REY,,Miscellaneous Expenses,4198696000000297699,"CRC 1,769.91","CRC 1,769.91",2025-10-06 12:09:43,2025-10-06 12:09:43,
4198696000031747689,4198696000031747685,PLAN TELEFONO,,Telephone Charges,4198696000000297375,"CRC 2,375.07","CRC 2,375.07",2025-10-06 12:09:28,2025-10-06 12:09:28,
4198696000031747801,4198696000031747797,ESTACION DE SERVICIO TROVA,,Fuel Expenses,4198696000000297777,"CRC 9,000.00","CRC 9,000.00",2025-10-06 12:09:28,2025-10-06 12:09:28,Motorbike - Honda
4198696000031747913,4198696000031747909,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:29,2025-10-06 12:09:29,
4198696000031748025,4198696000031748021,SERVICIOS LA CEIBA,,Fuel Expenses,4198696000000297777,"CRC 15,000.00","CRC 15,000.00",2025-10-06 12:09:30,2025-10-06 12:09:30,Yaris - BRC628
4198696000031748137,4198696000031748133,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:31,2025-10-06 12:09:31,Motorbike - Yamaha
4198696000031748249,4198696000031748245,ESTACION DON PANCHO,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:32,2025-10-06 12:09:32,Motorbike - Honda
4198696000031748361,4198696000031748357,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:33,2025-10-06 12:09:33,
4198696000031748473,4198696000031748469,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:34,2025-10-06 12:09:34,Motorbike - Yamaha
4198696000031748585,4198696000031748581,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:35,2025-10-06 12:09:35,Motorbike - Honda
4198696000031748697,4198696000031748693,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 7,000.00","CRC 7,000.00",2025-10-06 12:09:35,2025-10-06 12:09:35,Motorbike - Honda 2
4198696000031748809,4198696000031748805,JIMENEZ Y TANZI,,Office Consumables,4198696000000297345,"CRC 1,247.78","CRC 1,247.78",2025-10-06 12:09:36,2025-10-06 12:09:36,
4198696000031748921,4198696000031748917,DELUXE AUTOSPA,,Miscellaneous Expenses,4198696000000297699,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:37,2025-10-06 12:09:37,
4198696000031749033,4198696000031749029,CARRERA,,Miscellaneous Expenses,4198696000000297699,"CRC 3,000.00","CRC 3,000.00",2025-10-06 12:09:38,2025-10-06 12:09:38,
4198696000031749145,4198696000031749141,CLARO CR,,Telephone Charges,4198696000000297375,"CRC 4,424.78","CRC 4,424.78",2025-10-06 12:09:39,2025-10-06 12:09:39,
4198696000031749257,4198696000031749253,MULTISERVICIOS ZEPEDA,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 3,539.00","CRC 3,539.00",2025-10-06 12:09:40,2025-10-06 12:09:40,Motorbike - Honda
4198696000031749369,4198696000031749365,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 32,035.40","CRC 32,035.40",2025-10-06 12:09:40,2025-10-06 12:09:40,Motorbike - Yamaha
4198696000031749481,4198696000031749477,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 22,035.40","CRC 22,035.40",2025-10-06 12:09:41,2025-10-06 12:09:41,
4198696000031749593,4198696000031749589,ICE,,Telephone Charges,4198696000000297375,"CRC 10,560.00","CRC 10,560.00",2025-10-06 12:09:42,2025-10-06 12:09:42,
4198696000031749705,4198696000031749701,JIMENEZ Y TANZI,,Office Consumables,4198696000000297345,"CRC 4,752.21","CRC 4,752.21",2025-10-06 12:09:43,2025-10-06 12:09:43,
4198696000031747661,4198696000031747657,PLAN TELEFONO,,Telephone Charges,4198696000000297375,CRC 41.16,CRC 41.16,2025-10-06 12:09:27,2025-10-06 12:09:27,
4198696000031747773,4198696000031747769,BODEGA CORDERO,,Miscellaneous Expenses,4198696000000297699,"CRC 2,654.87","CRC 2,654.87",2025-10-06 12:09:28,2025-10-06 12:09:28,
4198696000031747885,4198696000031747881,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 15,000.00","CRC 15,000.00",2025-10-06 12:09:29,2025-10-06 12:09:29,Panel - SIN1596
4198696000031747997,4198696000031747993,CARRERA PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-10-06 12:09:30,2025-10-06 12:09:30,Yaris - BRC628
4198696000031748109,4198696000031748105,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:31,2025-10-06 12:09:31,Motorbike - Yamaha
4198696000031748221,4198696000031748217,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:32,2025-10-06 12:09:32,Motorbike - Honda 2
4198696000031748333,4198696000031748329,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:33,2025-10-06 12:09:33,Motorbike - Honda
4198696000031748445,4198696000031748441,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 7,700.00","CRC 7,700.00",2025-10-06 12:09:33,2025-10-06 12:09:33,Motorbike - Honda 2
4198696000031748557,4198696000031748553,ESTACION DE SERVICIOS LA PACIFICA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:34,2025-10-06 12:09:34,
4198696000031748669,4198696000031748665,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 6,000.00","CRC 6,000.00",2025-10-06 12:09:35,2025-10-06 12:09:35,Motorbike - Honda 2
4198696000031748781,4198696000031748777,OFFICE DEPOT,,Office Consumables,4198696000000297345,"CRC 7,118.81","CRC 7,118.81",2025-10-06 12:09:36,2025-10-06 12:09:36,
4198696000031748893,4198696000031748889,GIRASOL,,Miscellaneous Expenses,4198696000000297699,"CRC 1,300.00","CRC 1,300.00",2025-10-06 12:09:37,2025-10-06 12:09:37,
4198696000031749005,4198696000031749001,PRICESMART,,Miscellaneous Expenses,4198696000000297699,"CRC 50,548.67","CRC 50,548.67",2025-10-06 12:09:38,2025-10-06 12:09:38,
4198696000031749117,4198696000031749113,CLARO CR,,Telephone Charges,4198696000000297375,"CRC 4,424.78","CRC 4,424.78",2025-10-06 12:09:39,2025-10-06 12:09:39,
4198696000031749229,4198696000031749225,PALI,,Telephone Charges,4198696000000297375,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:39,2025-10-06 12:09:39,
4198696000031749341,4198696000031749337,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 14,601.76","CRC 14,601.76",2025-10-06 12:09:40,2025-10-06 12:09:40,Motorbike - Honda 2
4198696000031749453,4198696000031749449,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 2,654.86","CRC 2,654.86",2025-10-06 12:09:41,2025-10-06 12:09:41,Motorbike - Honda 2
4198696000031749565,4198696000031749561,ICE,,Telephone Charges,4198696000000297375,"CRC 6,250.00","CRC 6,250.00",2025-10-06 12:09:42,2025-10-06 12:09:42,
4198696000031749677,4198696000031749673,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.31","CRC 1,769.31",2025-10-06 12:09:43,2025-10-06 12:09:43,
4198696000031747717,4198696000031747713,CAJETA EXPRESS,,Miscellaneous Expenses,4198696000000297699,"CRC 2,035.40","CRC 2,035.40",2025-10-06 12:09:28,2025-10-06 12:09:28,
4198696000031747829,4198696000031747825,ESTACION DE SERVICIOS LA PACIFICA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:29,2025-10-06 12:09:29,Motorbike - Honda 2
4198696000031747941,4198696000031747937,SOCIEDAD RESPONSABILIDAD LIMITADA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-10-06 12:09:29,2025-10-06 12:09:29,Panel - SIN1596
4198696000031748053,4198696000031748049,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:31,2025-10-06 12:09:31,
4198696000031748165,4198696000031748161,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:31,2025-10-06 12:09:31,Motorbike - Yamaha
4198696000031748277,4198696000031748273,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:32,2025-10-06 12:09:32,Motorbike - Yamaha
4198696000031748389,4198696000031748385,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-10-06 12:09:33,2025-10-06 12:09:33,Motorbike - Honda
4198696000031748501,4198696000031748497,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:34,2025-10-06 12:09:34,Motorbike - Yamaha
4198696000031748613,4198696000031748609,PETROLEOS DELTA,,Fuel Expenses,4198696000000297777,"CRC 7,515.00","CRC 7,515.00",2025-10-06 12:09:35,2025-10-06 12:09:35,Motorbike - Honda 2
4198696000031748725,4198696000031748721,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 8,455.00","CRC 8,455.00",2025-10-06 12:09:35,2025-10-06 12:09:35,Motorbike - Honda 2
4198696000031748837,4198696000031748833,ALMACEN EL REY,,Office Consumables,4198696000000297345,"CRC 33,606.00","CRC 33,606.00",2025-10-06 12:09:36,2025-10-06 12:09:36,
4198696000031748949,4198696000031748945,COMAU DEL OESTE,,Miscellaneous Expenses,4198696000000297699,"CRC 10,707.96","CRC 10,707.96",2025-10-06 12:09:37,2025-10-06 12:09:37,
4198696000031749061,4198696000031749057,AUTOPISTA DEL SOL,,Miscellaneous Expenses,4198696000000297699,CRC 410.00,CRC 410.00,2025-10-06 12:09:38,2025-10-06 12:09:38,
4198696000031749173,4198696000031749169,CLARO CR,,Telephone Charges,4198696000000297375,"CRC 5,000.00","CRC 5,000.00",2025-10-06 12:09:39,2025-10-06 12:09:39,
4198696000031749285,4198696000031749281,MOTO REPUESTOS IMPERIO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 14,601.77","CRC 14,601.77",2025-10-06 12:09:40,2025-10-06 12:09:40,Motorbike - Honda 2
4198696000031749397,4198696000031749393,MOTO REPUESTOS BARRIO MEXICO,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 2,660.17","CRC 2,660.17",2025-10-06 12:09:41,2025-10-06 12:09:41,Motorbike - Yamaha
4198696000031749509,4198696000031749505,LUIS GEOVANNI CHAVERRI,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 10,000.00","CRC 10,000.00",2025-10-06 12:09:42,2025-10-06 12:09:42,
4198696000031749621,4198696000031749617,DISTRIBUIDORA VILLA,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 56,200.90","CRC 56,200.90",2025-10-06 12:09:42,2025-10-06 12:09:42,
4198696000031749950,4198696000031749936,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 17,437.90","CRC 17,437.90",2025-10-06 12:43:20,2025-10-06 12:30:00,
4198696000031751092,4198696000031751078,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 35,339.89","CRC 35,339.89",2025-10-06 12:48:16,2025-10-06 12:48:16,
4198696000032164177,4198696000032164163,,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 3,357.89","CRC 3,357.89",2025-10-12 16:22:43,2025-10-12 16:22:43,
4198696000032164713,4198696000032164699,,,Bank fees and charges,4198696000000000409,"CRC 1,149.75","CRC 1,149.75",2025-10-12 17:37:29,2025-10-12 17:37:29,
4198696000032164835,4198696000032164821,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 52,878.72","CRC 52,878.72",2025-10-12 17:56:46,2025-10-12 17:56:46,
4198696000032164213,4198696000032164209,Facebook - Ref. number X3URMZC522,,Marketing Expenses,4198696000000297047,"CRC 20,199.83","CRC 20,199.83",2025-10-12 16:35:31,2025-10-12 16:35:31,
4198696000032255012,4198696000032231998,,,Bank fees and charges,4198696000000000409,CRC 375.75,CRC 375.75,2025-10-14 18:36:23,2025-10-14 15:11:13,
4198696000032914310,4198696000032914296,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 115,506.21","CRC 115,506.21",2025-10-21 15:48:02,2025-10-21 15:38:35,
4198696000032914204,4198696000032914190,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 9,357.39","CRC 9,357.39",2025-10-21 15:27:36,2025-10-21 15:27:36,
4198696000033005638,4198696000033005634,Camisa  Paid in September 2025 from Petty Cash,,Marketing Expenses,4198696000000297047,"CRC 52,000.00","CRC 52,000.00",2025-10-23 18:21:10,2025-10-23 18:21:10,
4198696000033017811,4198696000033017797,,,Bank fees and charges,4198696000000000409,"CRC 7,281.75","CRC 7,281.75",2025-10-24 08:16:51,2025-10-24 08:16:51,
4198696000033017935,4198696000033017921,,,Bank Charges - BNCR Credit Card Fees,4198696000012622281,"CRC 14,000.00","CRC 14,000.00",2025-10-24 10:38:17,2025-10-24 10:37:08,
4198696000033249117,4198696000033249113,"Publicidad en programa Noches Deportivas y MundiDeportes de radio Monumental, del 15 de Octubre al 15 de Noviembre del 2025.",,Marketing Expenses,4198696000000297047,"CRC 450,000.00","CRC 450,000.00",2025-10-28 09:34:55,2025-10-28 09:34:55,
4198696000033017569,4198696000033017565,Facebook - Ref. number RN5PM6VNM2,,Marketing Expenses,4198696000000297047,"CRC 414,528.31","CRC 414,528.31",2025-10-28 15:05:32,2025-10-23 10:54:51,
4198696000033274649,4198696000033274635,,,Round-off Account,4198696000000297693,CRC 0.03,CRC 0.03,2025-10-28 16:54:07,2025-10-28 16:54:07,
4198696000033373535,4198696000033373521,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 165,428.34","CRC 165,428.34",2025-10-30 09:42:57,2025-10-30 09:42:57,
4198696000033479130,4198696000033479109,,,Travelling Expenses - International,4198696000000297717,"CRC 252,409.95","CRC 252,409.95",2025-11-02 08:53:34,2025-11-02 08:53:34,
4198696000033501047,4198696000033501033,19-10-2025 JETBLUE FFZSTG SJO-MCO EXTRAS,,Travelling Expenses - International,4198696000000297717,"CRC 16,288.00","CRC 16,288.00",2025-11-03 08:42:21,2025-11-03 08:42:21,
4198696000033501489,4198696000033501468,"14-10-25 AIRBNB - Receipt ID: HM4XX5NEF4, 
Nov 27, 2025 to Dec 3, 2025",,Travelling Expenses - International,4198696000000297717,"CRC 934,978.98","CRC 934,978.98",2025-11-04 06:39:39,2025-11-04 06:39:39,
4198696000033501755,4198696000033501741,,,Bank fees and charges,4198696000000000409,"CRC 1,531.50","CRC 1,531.50",2025-11-04 09:53:38,2025-11-04 09:53:38,
4198696000017615297,4198696000017615293,EASY PROTECTION,,Cleaning Expense,4198696000000297393,"CRC 30,600.00","CRC 30,600.00",2025-11-04 19:45:31,2025-02-06 12:53:14,
4198696000017613087,4198696000017613083,EASY PROTECTION,,Cleaning Expense,4198696000000297393,"CRC 30,600.00","CRC 30,600.00",2025-11-04 19:44:53,2025-02-06 12:52:48,
4198696000033574497,4198696000033574483,,,Toll Expenses,4198696000000297741,"CRC 160,000.00","CRC 160,000.00",2025-11-04 20:27:55,2025-11-04 20:26:54,
4198696000027085842,4198696000027085828,,,Toll Expenses,4198696000000297741,"CRC 80,000.00","CRC 80,000.00",2025-11-04 20:25:59,2025-07-24 14:50:20,
4198696000033584719,4198696000033584705,,,Bank fees and charges,4198696000000000409,"CRC 5,726.25","CRC 5,726.25",2025-11-06 03:47:10,2025-11-06 03:47:10,
4198696000033584898,4198696000033584894,Water - October,,Water Charges,4198696000000297417,"CRC 21,968.00","CRC 21,968.00",2025-11-06 11:48:07,2025-11-06 11:48:07,
4198696000033584810,4198696000033584806,Facebook - Ref. number FGYEF7VMM2,,Marketing Expenses,4198696000000297047,"CRC 520,264.17","CRC 520,264.17",2025-11-06 11:28:28,2025-11-06 11:27:42,
4198696000034246152,4198696000034246138,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 33,653.15","CRC 33,653.15",2025-11-07 03:29:56,2025-11-07 03:29:56,
4198696000034267015,4198696000034267001,,,Round-off Account,4198696000000297693,CRC 9.00,CRC 9.00,2025-11-07 07:03:06,2025-11-07 07:00:38,
4198696000034267083,4198696000034267069,,,Round-off Account,4198696000000297693,CRC 0.25,CRC 0.25,2025-11-07 07:02:41,2025-11-07 07:02:34,
4198696000034267171,4198696000034267157,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 23,010.52","CRC 23,010.52",2025-11-07 07:09:18,2025-11-07 07:09:18,
4198696000034277281,4198696000034277277,Electricity,,Electricity Charges,4198696000000297411,"CRC 3,423.08","CRC 3,423.08",2025-11-07 09:52:55,2025-11-07 09:50:59,
4198696000033584872,4198696000033584868,Water - October,,Water Charges,4198696000000297417,"CRC 20,844.16","CRC 20,844.16",2025-11-07 09:16:49,2025-11-06 11:40:49,
4198696000034277309,4198696000034277305,Electricity,,Electricity Charges,4198696000000297411,"CRC 5,751.92","CRC 5,751.92",2025-11-07 09:52:06,2025-11-07 09:52:06,
4198696000034277170,4198696000034277156,,,Round-off Account,4198696000000297693,CRC 0.01,CRC 0.01,2025-11-07 08:56:52,2025-11-07 08:56:33,
4198696000034277361,4198696000034277357,Electricity,,Electricity Charges,4198696000000297411,CRC 106.92,CRC 106.92,2025-11-07 09:53:19,2025-11-07 09:53:19,
4198696000034277253,4198696000034277249,Electricity,,Electricity Charges,4198696000000297411,"CRC 131,423.08","CRC 131,423.08",2025-11-07 09:49:39,2025-11-07 09:49:39,
4198696000034277498,4198696000034277494,Facebook - Ref. number R76BS3Z422,,Marketing Expenses,4198696000000297047,"CRC 16,913.52","CRC 16,913.52",2025-11-07 10:19:35,2025-11-07 10:15:47,
4198696000034277558,4198696000034277544,Refund,,Travelling Expenses - International,4198696000000297717,"-CRC 84,278.96","-CRC 84,278.96",2025-11-07 10:51:40,2025-11-07 10:51:40,
4198696000034286112,4198696000034286098,,,Casual Labour,4198696000000297567,"CRC 450,000.00","CRC 450,000.00",2025-11-07 13:40:43,2025-11-07 13:40:43,
4198696000034327284,4198696000034327280,BRANDIN DE TRAJE,,Marketing Expenses,4198696000000297047,"CRC 7,000.00","CRC 7,000.00",2025-11-07 14:16:20,2025-11-07 14:16:20,
4198696000034327396,4198696000034327392,CELL PHONE RECHARGE,,Telephone Charges,4198696000000297375,"CRC 5,000.00","CRC 5,000.00",2025-11-07 14:16:21,2025-11-07 14:16:21,
4198696000034327508,4198696000034327504,GAOLINA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-11-07 14:16:22,2025-11-07 14:16:22,Panel - SIN1596
4198696000034327620,4198696000034327616,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 6,000.00","CRC 6,000.00",2025-11-07 14:16:23,2025-11-07 14:16:23,Motorbike - Honda 2
4198696000034327732,4198696000034327728,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-11-07 14:16:24,2025-11-07 14:16:24,Motorbike - Yamaha
4198696000034327844,4198696000034327840,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 8,000.00","CRC 8,000.00",2025-11-07 14:16:25,2025-11-07 14:16:25,Motorbike - Honda
4198696000034327956,4198696000034327952,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-11-07 14:16:26,2025-11-07 14:16:26,
4198696000034328068,4198696000034328064,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 15,000.00","CRC 15,000.00",2025-11-07 14:16:26,2025-11-07 14:16:26,Yaris - BRC628
4198696000034328180,4198696000034328176,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 7,000.00","CRC 7,000.00",2025-11-07 14:16:27,2025-11-07 14:16:27,Motorbike - Honda 2
4198696000034328292,4198696000034328288,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2025-11-07 14:16:28,2025-11-07 14:16:28,Panel - SIN1596
4198696000034328404,4198696000034328400,GASOLINA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2025-11-07 14:16:29,2025-11-07 14:16:29,Motorbike - Yamaha
4198696000034328516,4198696000034328512,HERRAMIENTA,,Miscellaneous Expenses,4198696000000297699,"CRC 2,991.16","CRC 2,991.16",2025-11-07 14:16:30,2025-11-07 14:16:30,
4198696000034328628,4198696000034328624,OFFICE SUPPLIES,,Office Consumables,4198696000000297345,"CRC 8,840.71","CRC 8,840.71",2025-11-07 14:16:31,2025-11-07 14:16:31,
4198696000034328740,4198696000034328736,PAGO PLAN CELULAR,,Telephone Charges,4198696000000297375,"CRC 28,959.54","CRC 28,959.54",2025-11-07 14:16:32,2025-11-07 14:16:32,
