Payment ID,Payment Number,Payment Date,Customer ID,Amount (BCY),Unused Amount (BCY),Created Time,Exchange Rate,Refund Amount (BCY),Currency Code,Last Modified Time
4198696000024700230,12343,13 Jun 2025,4198696000024678309,"CRC 7,700.00",CRC 0.00,2025-06-13 17:06:05,1.00,CRC 0.00,CRC,2025-06-13 17:06:05
4198696000024700266,12344,13 Jun 2025,4198696000001481001,"CRC 13,616.00",CRC 0.00,2025-06-13 17:06:22,1.00,CRC 0.00,CRC,2025-06-13 17:06:22
4198696000024700298,12345,13 Jun 2025,4198696000018475173,"CRC 5,796.00",CRC 0.00,2025-06-13 17:14:11,1.00,CRC 0.00,CRC,2025-06-13 17:14:11
4198696000024700334,12346,13 Jun 2025,4198696000024679322,"CRC 18,000.00",CRC 0.00,2025-06-13 17:14:44,1.00,CRC 0.00,CRC,2025-06-13 17:14:44
4198696000024700370,12347,13 Jun 2025,4198696000024690082,"CRC 44,400.00",CRC 0.00,2025-06-13 17:18:59,1.00,CRC 0.00,CRC,2025-06-13 17:18:59
4198696000024700429,12348,13 Jun 2025,4198696000022245001,"CRC 5,500.00",CRC 0.00,2025-06-13 17:41:03,1.00,CRC 0.00,CRC,2025-06-13 17:41:03
4198696000024700509,12349,13 Jun 2025,4198696000001743427,"CRC 4,680.00",CRC 0.00,2025-06-13 17:41:23,1.00,CRC 0.00,CRC,2025-06-13 17:41:23
4198696000024700545,12350,13 Jun 2025,4198696000021131361,"CRC 32,600.00",CRC 0.00,2025-06-13 17:42:07,1.00,CRC 0.00,CRC,2025-06-13 17:42:07
4198696000024700581,12351,13 Jun 2025,4198696000001122235,"CRC 1,750.00",CRC 0.00,2025-06-13 17:43:55,1.00,CRC 0.00,CRC,2025-06-13 17:43:55
4198696000024700613,12352,13 Jun 2025,4198696000024679487,"CRC 20,850.00",CRC 0.00,2025-06-13 17:44:25,1.00,CRC 0.00,CRC,2025-06-13 17:44:25
4198696000024700691,12353,13 Jun 2025,4198696000023113223,"CRC 3,000.00",CRC 0.00,2025-06-13 17:50:37,1.00,CRC 0.00,CRC,2025-06-13 17:50:37
4198696000024700775,12354,14 Jun 2025,4198696000013326508,"CRC 53,360.00",CRC 0.00,2025-06-14 09:47:13,1.00,CRC 0.00,CRC,2025-06-14 09:47:13
4198696000024700811,12355,14 Jun 2025,4198696000024699449,"CRC 51,300.00",CRC 0.00,2025-06-14 10:14:27,1.00,CRC 0.00,CRC,2025-06-14 10:14:27
4198696000024700847,12356,14 Jun 2025,4198696000024694011,"CRC 40,600.00",CRC 0.00,2025-06-14 10:19:38,1.00,CRC 0.00,CRC,2025-06-14 10:19:38
4198696000024700883,12357,14 Jun 2025,4198696000004111701,"CRC 30,728.00",CRC 0.00,2025-06-14 10:36:03,1.00,CRC 0.00,CRC,2025-06-14 10:36:03
4198696000024700915,12358,14 Jun 2025,4198696000024699522,"CRC 56,600.00",CRC 0.00,2025-06-14 10:55:07,1.00,CRC 0.00,CRC,2025-06-14 10:55:07
4198696000024700951,12359,14 Jun 2025,4198696000024253290,"CRC 12,800.00",CRC 0.00,2025-06-14 11:15:58,1.00,CRC 0.00,CRC,2025-06-14 11:15:58
4198696000024700987,12360,14 Jun 2025,4198696000006693386,"CRC 105,400.00",CRC 0.00,2025-06-14 11:57:57,1.00,CRC 0.00,CRC,2025-06-14 11:57:57
4198696000024744023,12361,14 Jun 2025,4198696000024699694,"CRC 17,300.00",CRC 0.00,2025-06-14 12:01:58,1.00,CRC 0.00,CRC,2025-06-14 12:01:58
4198696000024744091,12362,14 Jun 2025,4198696000022761403,"CRC 56,000.00",CRC 0.00,2025-06-14 12:09:38,1.00,CRC 0.00,CRC,2025-06-14 12:09:38
4198696000024744123,12363,14 Jun 2025,4198696000012898208,"CRC 79,800.00",CRC 0.00,2025-06-14 12:17:22,1.00,CRC 0.00,CRC,2025-06-14 12:17:22
4198696000024744159,12364,14 Jun 2025,4198696000023113223,"CRC 2,300.00",CRC 0.00,2025-06-14 12:19:29,1.00,CRC 0.00,CRC,2025-06-14 12:53:13
4198696000024744183,12365,14 Jun 2025,4198696000024694325,"CRC 12,000.00",CRC 0.00,2025-06-14 12:26:45,1.00,CRC 0.00,CRC,2025-06-14 12:26:45
4198696000024744219,12366,14 Jun 2025,4198696000024344586,"CRC 2,100.00",CRC 0.00,2025-06-14 12:39:27,1.00,CRC 0.00,CRC,2025-06-14 12:39:27
4198696000024744253,12367,14 Jun 2025,4198696000024699849,"CRC 8,670.00",CRC 0.00,2025-06-14 12:50:11,1.00,CRC 0.00,CRC,2025-06-14 12:50:11
4198696000024749013,12368,16 Jun 2025,4198696000024764001,"CRC 1,200.00",CRC 0.00,2025-06-16 09:55:03,1.00,CRC 0.00,CRC,2025-06-16 09:55:03
4198696000024749182,12369,16 Jun 2025,4198696000024749047,"CRC 173,700.00",CRC 0.00,2025-06-16 10:37:21,1.00,CRC 0.00,CRC,2025-06-16 10:37:21
4198696000024749238,12378,16 Jun 2025,4198696000012898519,"CRC 9,000.00",CRC 0.00,2025-06-16 10:57:56,1.00,CRC 0.00,CRC,2025-06-16 10:57:56
4198696000024749358,12379,16 Jun 2025,4198696000015711253,"CRC 21,350.00",CRC 0.00,2025-06-16 11:38:39,1.00,CRC 0.00,CRC,2025-06-16 11:38:39
4198696000024749396,12380,16 Jun 2025,4198696000021073115,"CRC 86,830.00",CRC 0.00,2025-06-16 11:42:24,1.00,CRC 0.00,CRC,2025-06-16 11:42:24
4198696000024749428,12381,16 Jun 2025,4198696000024749212,"CRC 97,500.00",CRC 0.00,2025-06-16 11:43:06,1.00,CRC 0.00,CRC,2025-06-16 11:43:06
4198696000024749460,12382,16 Jun 2025,4198696000001481001,"CRC 38,180.00",CRC 0.00,2025-06-16 12:05:56,1.00,CRC 0.00,CRC,2025-06-16 12:05:56
4198696000024749561,12383,16 Jun 2025,4198696000024749490,"CRC 26,000.00",CRC 0.00,2025-06-16 12:24:20,1.00,CRC 0.00,CRC,2025-06-16 12:24:20
4198696000024749595,12384,16 Jun 2025,4198696000024764413,"CRC 37,400.00",CRC 0.00,2025-06-16 12:35:37,1.00,CRC 0.00,CRC,2025-06-16 12:35:37
4198696000024749675,12386,16 Jun 2025,4198696000022761403,"CRC 47,100.00",CRC 0.00,2025-06-16 12:47:20,1.00,CRC 0.00,CRC,2025-06-16 12:47:20
4198696000024749709,12387,16 Jun 2025,4198696000022085139,"CRC 13,200.00",CRC 0.00,2025-06-16 13:00:26,1.00,CRC 0.00,CRC,2025-06-16 13:00:26
4198696000024749781,12389,16 Jun 2025,4198696000024145260,"CRC 9,984.00",CRC 0.00,2025-06-16 13:00:48,1.00,CRC 0.00,CRC,2025-06-16 13:00:48
4198696000024749817,12390,16 Jun 2025,4198696000002605048,"CRC 8,280.00",CRC 0.00,2025-06-16 13:06:06,1.00,CRC 0.00,CRC,2025-06-16 13:06:06
4198696000024749849,12391,16 Jun 2025,4198696000024789102,"CRC 40,600.00",CRC 0.00,2025-06-16 13:13:44,1.00,CRC 0.00,CRC,2025-06-16 13:13:44
4198696000024765025,12370,13 Jun 2025,4198696000001122149,"CRC 11,750.00",CRC 0.00,2025-06-16 10:46:36,1.00,CRC 0.00,CRC,2025-06-16 10:46:52
4198696000024765077,12371,16 Jun 2025,4198696000000633023,"CRC 6,000.00",CRC 0.00,2025-06-16 10:47:35,1.00,CRC 0.00,CRC,2025-06-16 10:47:35
4198696000024765113,12372,16 Jun 2025,4198696000000705978,"CRC 26,800.00",CRC 0.00,2025-06-16 10:48:24,1.00,CRC 0.00,CRC,2025-06-16 10:48:24
4198696000024765145,12373,16 Jun 2025,4198696000001122169,"CRC 38,650.00",CRC 0.00,2025-06-16 10:50:00,1.00,CRC 0.00,CRC,2025-06-16 10:50:00
4198696000024765253,12374,16 Jun 2025,4198696000006551518,"CRC 4,300.00",CRC 0.00,2025-06-16 10:50:28,1.00,CRC 0.00,CRC,2025-06-16 10:50:28
4198696000024765289,12375,13 Jun 2025,4198696000022245001,"CRC 1,750.00",CRC 0.00,2025-06-16 10:51:04,1.00,CRC 0.00,CRC,2025-06-16 10:51:04
4198696000024765325,12376,13 Jun 2025,4198696000022594207,"CRC 1,600.00",CRC 0.00,2025-06-16 10:51:40,1.00,CRC 0.00,CRC,2025-06-16 10:51:40
4198696000024765361,12377,13 Jun 2025,4198696000020420275,"CRC 1,750.00",CRC 0.00,2025-06-16 10:52:20,1.00,CRC 0.00,CRC,2025-06-16 10:52:20
4198696000024802503,12405,16 Jun 2025,4198696000024805829,"CRC 37,400.00",CRC 0.00,2025-06-16 16:57:32,1.00,CRC 0.00,CRC,2025-06-16 16:57:32
4198696000024802585,12407,16 Jun 2025,4198696000024525218,"CRC 41,750.00",CRC 0.00,2025-06-16 17:12:05,1.00,CRC 0.00,CRC,2025-06-16 17:12:05
4198696000024802681,12408,16 Jun 2025,4198696000023124003,"CRC 97,200.00",CRC 600.00,2025-06-16 17:29:08,1.00,CRC 0.00,CRC,2025-06-17 11:01:52
4198696000024802727,12409,16 Jun 2025,4198696000023898322,"CRC 49,100.00",CRC 0.00,2025-06-16 17:53:34,1.00,CRC 0.00,CRC,2025-06-16 17:53:34
4198696000024802765,12410,16 Jun 2025,4198696000024789204,"CRC 19,400.00",CRC 0.00,2025-06-16 17:54:18,1.00,CRC 0.00,CRC,2025-06-16 17:54:18
4198696000024818387,12414,17 Jun 2025,4198696000022126316,"CRC 30,600.00",CRC 0.00,2025-06-17 10:43:48,1.00,CRC 0.00,CRC,2025-06-17 10:43:48
4198696000024818423,12415,17 Jun 2025,4198696000024811083,"CRC 2,200.00",CRC 0.00,2025-06-17 10:44:14,1.00,CRC 0.00,CRC,2025-06-17 10:44:14
4198696000024818644,12417,17 Jun 2025,4198696000004545669,"CRC 102,120.00",CRC 0.00,2025-06-17 12:17:19,1.00,CRC 0.00,CRC,2025-06-17 12:17:19
4198696000024818704,12418,17 Jun 2025,4198696000022085139,"CRC 4,300.00",CRC 0.00,2025-06-17 12:18:58,1.00,CRC 0.00,CRC,2025-06-17 12:18:58
4198696000024818740,12419,17 Jun 2025,4198696000024811059,"CRC 42,200.00",CRC 0.00,2025-06-17 12:28:00,1.00,CRC 0.00,CRC,2025-06-17 12:28:00
4198696000024818776,12420,17 Jun 2025,4198696000001257097,"CRC 4,140.00",CRC 0.00,2025-06-17 12:34:55,1.00,CRC 0.00,CRC,2025-06-17 12:34:55
4198696000024818808,12421,17 Jun 2025,4198696000001743427,"CRC 76,230.00",CRC 0.00,2025-06-17 12:48:21,1.00,CRC 0.00,CRC,2025-06-17 12:48:21
4198696000024818844,12422,17 Jun 2025,4198696000023983758,"CRC 175,100.00",CRC 0.00,2025-06-17 12:56:47,1.00,CRC 0.00,CRC,2025-06-17 12:56:47
4198696000024818876,12423,17 Jun 2025,4198696000018475173,"CRC 10,120.00",CRC 0.00,2025-06-17 14:22:22,1.00,CRC 0.00,CRC,2025-06-17 14:22:22
4198696000024818912,12424,17 Jun 2025,4198696000024826304,"CRC 85,000.00",CRC 0.00,2025-06-17 14:26:29,1.00,CRC 0.00,CRC,2025-06-17 14:26:29
4198696000024833067,12425,17 Jun 2025,4198696000004270023,"CRC 23,850.00",CRC 0.00,2025-06-17 15:25:52,1.00,CRC 0.00,CRC,2025-06-17 15:25:52
4198696000024833146,12426,17 Jun 2025,4198696000024749212,"CRC 5,000.00",CRC 0.00,2025-06-17 15:31:22,1.00,CRC 0.00,CRC,2025-06-17 15:31:22
4198696000024833234,12427,17 Jun 2025,4198696000022365213,"CRC 4,500.00",CRC 0.00,2025-06-17 15:44:16,1.00,CRC 0.00,CRC,2025-06-17 15:44:16
4198696000024833270,12428,17 Jun 2025,4198696000024831511,"CRC 22,000.00",CRC 0.00,2025-06-17 15:46:33,1.00,CRC 0.00,CRC,2025-06-17 17:08:06
4198696000024749885,12392,16 Jun 2025,4198696000024789228,"CRC 20,000.00",CRC 0.00,2025-06-16 13:48:16,1.00,CRC 0.00,CRC,2025-06-16 13:48:16
4198696000024749921,12393,16 Jun 2025,4198696000024789228,"CRC 4,600.00",CRC 0.00,2025-06-16 13:48:26,1.00,CRC 0.00,CRC,2025-06-16 13:48:26
4198696000024749957,12394,16 Jun 2025,4198696000001743427,"CRC 67,500.00",CRC 0.00,2025-06-16 13:52:30,1.00,CRC 0.00,CRC,2025-06-16 13:52:30
4198696000024802078,12395,16 Jun 2025,4198696000024753121,"CRC 3,200.00",CRC 0.00,2025-06-16 14:19:28,1.00,CRC 0.00,CRC,2025-06-16 14:19:28
4198696000024802176,12397,16 Jun 2025,4198696000010482277,"CRC 50,000.00",CRC 0.00,2025-06-16 14:39:30,1.00,CRC 0.00,CRC,2025-06-16 14:39:30
4198696000024802212,12398,16 Jun 2025,4198696000010482277,"CRC 7,000.00",CRC 0.00,2025-06-16 14:39:36,1.00,CRC 0.00,CRC,2025-06-16 14:39:36
4198696000024802248,12399,16 Jun 2025,4198696000013451144,"CRC 105,064.00",CRC 0.00,2025-06-16 14:52:58,1.00,CRC 0.00,CRC,2025-06-20 12:54:41
4198696000024802282,12400,16 Jun 2025,4198696000024764996,"CRC 105,000.00",CRC 0.00,2025-06-16 15:11:03,1.00,CRC 0.00,CRC,2025-06-16 15:11:03
4198696000024802363,12401,16 Jun 2025,4198696000024749047,"CRC 20,200.00",CRC 0.00,2025-06-16 15:30:24,1.00,CRC 0.00,CRC,2025-06-16 15:30:24
4198696000024802395,12402,16 Jun 2025,4198696000024805072,"CRC 83,900.00",CRC 0.00,2025-06-16 15:33:48,1.00,CRC 0.00,CRC,2025-06-16 15:33:48
4198696000024802431,12403,16 Jun 2025,4198696000024749991,"CRC 13,150.00",CRC 0.00,2025-06-16 15:55:26,1.00,CRC 0.00,CRC,2025-06-16 15:55:26
4198696000024802465,12404,16 Jun 2025,4198696000016585118,"CRC 18,000.00",CRC 0.00,2025-06-16 16:19:47,1.00,CRC 0.00,CRC,2025-06-16 16:19:47
4198696000024818005,12411,17 Jun 2025,4198696000024806160,"CRC 27,600.00","CRC 1,025.00",2025-06-17 09:10:48,1.00,CRC 0.00,CRC,2025-06-17 09:52:13
4198696000024818325,12412,17 Jun 2025,4198696000024811059,"CRC 7,800.00",CRC 0.00,2025-06-17 10:14:29,1.00,CRC 0.00,CRC,2025-06-17 11:59:20
4198696000024818349,12413,17 Jun 2025,4198696000018475173,"CRC 18,860.00",CRC 0.00,2025-06-17 10:21:57,1.00,CRC 0.00,CRC,2025-06-17 10:21:57
4198696000024833373,12429,17 Jun 2025,4198696000024833302,"CRC 13,600.00",CRC 0.00,2025-06-17 16:44:12,1.00,CRC 0.00,CRC,2025-06-17 16:44:12
4198696000024833445,12430,17 Jun 2025,4198696000024826502,"CRC 41,800.00",CRC 0.00,2025-06-17 17:01:24,1.00,CRC 0.00,CRC,2025-06-17 17:01:24
4198696000024833477,12431,17 Jun 2025,4198696000024053168,"CRC 14,400.00",CRC 0.00,2025-06-17 17:05:00,1.00,CRC 0.00,CRC,2025-06-17 17:05:00
4198696000024833553,12432,17 Jun 2025,4198696000001739224,"CRC 32,940.00",CRC 0.00,2025-06-17 17:11:50,1.00,CRC 0.00,CRC,2025-06-17 17:11:50
4198696000024833613,12433,17 Jun 2025,4198696000022365213,"CRC 7,500.00",CRC 0.00,2025-06-17 17:16:25,1.00,CRC 0.00,CRC,2025-06-17 17:16:25
4198696000024833649,12434,17 Jun 2025,4198696000012898208,"CRC 85,100.00",CRC 0.00,2025-06-17 17:19:55,1.00,CRC 0.00,CRC,2025-06-17 17:19:55
4198696000024833717,12435,17 Jun 2025,4198696000024831531,"CRC 46,200.00",CRC 0.00,2025-06-17 17:29:08,1.00,CRC 0.00,CRC,2025-06-17 17:29:08
4198696000024833798,12436,17 Jun 2025,4198696000004606875,"CRC 7,600.00",CRC 0.00,2025-06-17 17:51:27,1.00,CRC 0.00,CRC,2025-06-17 17:51:27
4198696000024923017,12473,19 Jun 2025,4198696000013326508,"CRC 13,892.00",CRC 0.00,2025-06-19 09:12:48,1.00,CRC 0.00,CRC,2025-06-19 09:12:48
4198696000024923140,12474,19 Jun 2025,4198696000001481001,"CRC 16,000.00",CRC 0.00,2025-06-19 10:07:59,1.00,CRC 0.00,CRC,2025-06-20 16:14:47
4198696000024988175,12512,20 Jun 2025,4198696000024993430,"CRC 5,100.00",CRC 0.00,2025-06-20 10:43:06,1.00,CRC 0.00,CRC,2025-06-20 10:43:06
4198696000024988220,12513,20 Jun 2025,4198696000025005055,"CRC 4,000.00",CRC 0.00,2025-06-20 10:48:50,1.00,CRC 0.00,CRC,2025-06-20 13:12:49
4198696000024988246,12515,20 Jun 2025,4198696000023004647,"CRC 1,600.00",CRC 0.00,2025-06-20 11:20:41,1.00,CRC 0.00,CRC,2025-06-20 11:20:41
4198696000024988287,12516,20 Jun 2025,4198696000023816543,"CRC 18,350.00",CRC 0.00,2025-06-20 11:23:09,1.00,CRC 0.00,CRC,2025-06-20 11:23:09
4198696000024988334,12517,20 Jun 2025,4198696000013715837,"CRC 79,220.00",CRC 0.00,2025-06-20 11:25:52,1.00,CRC 0.00,CRC,2025-06-20 11:25:52
4198696000024988375,12518,20 Jun 2025,4198696000024525218,"CRC 69,700.00",CRC 0.00,2025-06-20 11:35:27,1.00,CRC 0.00,CRC,2025-06-20 11:35:27
4198696000024988422,12519,20 Jun 2025,4198696000022947546,"CRC 35,000.00",CRC 0.00,2025-06-20 11:36:36,1.00,CRC 0.00,CRC,2025-06-20 11:36:36
4198696000024988463,12520,20 Jun 2025,4198696000022947546,"CRC 8,900.00",CRC 0.00,2025-06-20 11:36:52,1.00,CRC 0.00,CRC,2025-06-20 11:36:52
4198696000024988504,12521,20 Jun 2025,4198696000024922861,"CRC 5,000.00",CRC 0.00,2025-06-20 11:50:34,1.00,"CRC 5,000.00",CRC,2025-06-20 16:48:26
4198696000024988530,12522,20 Jun 2025,4198696000024993627,"CRC 27,100.00",CRC 0.00,2025-06-20 11:53:49,1.00,CRC 0.00,CRC,2025-06-20 11:53:49
4198696000024988575,12523,20 Jun 2025,4198696000023902911,"CRC 2,500.00",CRC 0.00,2025-06-20 12:08:44,1.00,CRC 0.00,CRC,2025-06-20 12:08:44
4198696000024988616,12524,20 Jun 2025,4198696000004111701,"CRC 9,016.00",CRC 0.00,2025-06-20 12:09:36,1.00,CRC 0.00,CRC,2025-06-20 12:09:36
4198696000024988657,12525,20 Jun 2025,4198696000022280567,"CRC 13,200.00",CRC 0.00,2025-06-20 12:09:49,1.00,CRC 0.00,CRC,2025-06-20 12:09:49
4198696000024988698,12528,20 Jun 2025,4198696000020457480,"CRC 61,000.00",CRC 0.00,2025-06-20 12:48:08,1.00,CRC 0.00,CRC,2025-06-20 12:48:08
4198696000024988743,12529,20 Jun 2025,4198696000024053168,"CRC 3,200.00",CRC 0.00,2025-06-20 12:50:10,1.00,CRC 0.00,CRC,2025-06-20 12:50:10
4198696000024988788,12530,20 Jun 2025,4198696000025001478,"CRC 28,150.00",CRC 0.00,2025-06-20 12:51:22,1.00,CRC 0.00,CRC,2025-06-20 12:51:22
4198696000024988831,12531,20 Jun 2025,4198696000025038013,"CRC 16,800.00",CRC 0.00,2025-06-20 13:04:32,1.00,CRC 0.00,CRC,2025-06-20 13:04:32
4198696000024988876,12532,20 Jun 2025,4198696000025001643,"CRC 23,950.00",CRC 0.00,2025-06-20 13:09:48,1.00,CRC 0.00,CRC,2025-06-20 13:09:48
4198696000024988978,12533,20 Jun 2025,4198696000011228912,"CRC 18,492.00",CRC 0.00,2025-06-20 13:15:34,1.00,CRC 0.00,CRC,2025-06-20 13:15:34
4198696000024994636,12514,20 Jun 2025,4198696000023004647,"CRC 10,000.00",CRC 0.00,2025-06-20 11:14:51,1.00,CRC 0.00,CRC,2025-06-20 11:17:14
4198696000025035051,12526,13 Jun 2025,4198696000012665245,"CRC 85,000.00",CRC 0.00,2025-06-20 12:39:24,1.00,CRC 0.00,CRC,2025-06-20 12:39:24
4198696000025035135,12527,18 Jun 2025,4198696000012665245,"CRC 150,000.00",CRC 0.00,2025-06-20 12:40:18,1.00,CRC 0.00,CRC,2025-06-20 12:40:18
4198696000025041023,12534,20 Jun 2025,4198696000025005055,"CRC 4,100.00",CRC 0.00,2025-06-20 13:15:49,1.00,CRC 0.00,CRC,2025-06-20 13:15:49
4198696000025041068,12535,20 Jun 2025,4198696000020103270,"CRC 18,300.00",CRC 0.00,2025-06-20 13:32:28,1.00,CRC 0.00,CRC,2025-06-20 13:32:28
4198696000024869003,12437,18 Jun 2025,4198696000022503015,"CRC 266,000.00",CRC 0.00,2025-06-18 10:21:22,1.00,CRC 0.00,CRC,2025-06-18 10:21:22
4198696000024988005,12508,20 Jun 2025,4198696000024983112,"CRC 38,700.00",CRC 0.00,2025-06-20 09:45:53,1.00,CRC 0.00,CRC,2025-06-20 09:45:53
4198696000024988050,12509,20 Jun 2025,4198696000013451144,"CRC 72,864.00",CRC 0.00,2025-06-20 09:53:14,1.00,CRC 0.00,CRC,2025-06-20 09:53:14
4198696000024988093,12510,20 Jun 2025,4198696000013451144,"CRC 46,000.00",CRC 0.00,2025-06-20 09:59:38,1.00,CRC 0.00,CRC,2025-06-20 09:59:38
4198696000024988134,12511,20 Jun 2025,4198696000024983336,"CRC 25,000.00",CRC 0.00,2025-06-20 10:32:27,1.00,CRC 0.00,CRC,2025-06-20 10:32:27
4198696000025040855,12545,09 Jun 2025,4198696000024290961,"CRC 1,000.00",CRC 0.00,2025-06-20 15:39:57,1.00,CRC 0.00,CRC,2025-06-20 15:41:46
4198696000025041111,12536,20 Jun 2025,4198696000025005186,"CRC 33,100.00",CRC 0.00,2025-06-20 13:39:23,1.00,CRC 0.00,CRC,2025-06-20 14:19:05
4198696000025041137,12537,20 Jun 2025,4198696000013757021,"CRC 100,000.00",CRC 0.00,2025-06-20 13:58:42,1.00,CRC 0.00,CRC,2025-06-20 13:58:42
4198696000025041182,12538,20 Jun 2025,4198696000013757021,"CRC 48,500.00",CRC 0.00,2025-06-20 14:00:44,1.00,CRC 0.00,CRC,2025-06-20 15:50:38
4198696000025041237,12539,20 Jun 2025,4198696000025038100,"CRC 3,800.00",CRC 0.00,2025-06-20 14:10:51,1.00,CRC 0.00,CRC,2025-06-20 14:10:51
4198696000025041341,12540,20 Jun 2025,4198696000025005186,"CRC 1,000.00",CRC 0.00,2025-06-20 14:19:52,1.00,CRC 0.00,CRC,2025-06-20 14:19:52
4198696000025041386,12541,20 Jun 2025,4198696000025005186,"CRC 9,400.00",CRC 0.00,2025-06-20 14:20:22,1.00,CRC 0.00,CRC,2025-06-20 14:20:22
4198696000025041431,12542,20 Jun 2025,4198696000020861020,"CRC 7,800.00",CRC 0.00,2025-06-20 14:45:50,1.00,CRC 0.00,CRC,2025-06-20 14:45:50
4198696000025041472,12543,20 Jun 2025,4198696000001996536,"CRC 7,400.00",CRC 0.00,2025-06-20 15:23:12,1.00,CRC 0.00,CRC,2025-06-20 15:23:12
4198696000025041513,12544,20 Jun 2025,4198696000024983501,"CRC 6,300.00",CRC 0.00,2025-06-20 15:32:10,1.00,CRC 0.00,CRC,2025-06-20 15:32:10
4198696000025041554,12546,20 Jun 2025,4198696000025045082,"CRC 5,000.00",CRC 0.00,2025-06-20 15:44:48,1.00,CRC 0.00,CRC,2025-06-20 16:51:55
4198696000025041576,12547,20 Jun 2025,4198696000025045082,"CRC 23,000.00",CRC 0.00,2025-06-20 15:46:23,1.00,CRC 0.00,CRC,2025-06-20 16:51:55
4198696000025047118,12548,20 Jun 2025,4198696000013757021,CRC 468.01,CRC 0.00,2025-06-20 15:53:00,1.00,CRC 0.00,CRC,2025-06-20 15:53:00
4198696000025047161,12549,20 Jun 2025,4198696000002797895,"CRC 3,404.00",CRC 0.00,2025-06-20 15:57:30,1.00,CRC 0.00,CRC,2025-06-20 15:57:30
4198696000025047202,12550,20 Jun 2025,4198696000002797895,"CRC 33,396.00",CRC 0.00,2025-06-20 15:58:12,1.00,CRC 0.00,CRC,2025-06-20 15:58:12
4198696000025047245,12551,20 Jun 2025,4198696000010637510,"CRC 18,860.00",CRC 0.00,2025-06-20 15:59:55,1.00,CRC 0.00,CRC,2025-06-20 15:59:55
4198696000025047286,12552,20 Jun 2025,4198696000013451144,"CRC 32,016.00",CRC 0.00,2025-06-20 16:01:40,1.00,CRC 0.00,CRC,2025-06-20 16:01:40
4198696000025047329,12553,20 Jun 2025,4198696000003289148,"CRC 15,700.00",CRC 0.00,2025-06-20 16:11:44,1.00,CRC 0.00,CRC,2025-06-20 16:11:44
4198696000025047469,12554,20 Jun 2025,4198696000001481001,"CRC 2,384.00",CRC 0.00,2025-06-20 16:15:12,1.00,CRC 0.00,CRC,2025-06-20 16:15:12
4198696000025047510,12555,20 Jun 2025,4198696000002605048,"CRC 8,372.00",CRC 0.00,2025-06-20 16:20:32,1.00,CRC 0.00,CRC,2025-06-20 16:20:32
4198696000024869050,12438,18 Jun 2025,4198696000018212040,"CRC 75,000.00",CRC 0.00,2025-06-18 10:47:37,1.00,CRC 0.00,CRC,2025-06-18 10:47:37
4198696000024869178,12439,18 Jun 2025,4198696000004906866,"CRC 16,284.00",CRC 0.00,2025-06-18 11:05:36,1.00,CRC 0.00,CRC,2025-06-18 11:05:36
4198696000024869299,12441,18 Jun 2025,4198696000024869091,"CRC 52,100.00",CRC 0.00,2025-06-18 11:08:04,1.00,CRC 0.00,CRC,2025-06-18 11:08:04
4198696000024869340,12442,18 Jun 2025,4198696000024869091,"CRC 50,000.00",CRC 0.00,2025-06-18 11:08:43,1.00,CRC 0.00,CRC,2025-06-18 11:08:43
4198696000024869381,12443,18 Jun 2025,4198696000013451144,"CRC 32,384.00",CRC 0.00,2025-06-18 11:22:10,1.00,CRC 0.00,CRC,2025-06-18 11:22:10
4198696000024869424,12444,18 Jun 2025,4198696000024868159,"CRC 5,000.00",CRC 0.00,2025-06-18 11:25:20,1.00,CRC 0.00,CRC,2025-06-18 11:25:20
4198696000024869469,12445,18 Jun 2025,4198696000024863154,"CRC 26,000.00",CRC 0.00,2025-06-18 11:28:25,1.00,CRC 0.00,CRC,2025-06-18 11:28:25
4198696000024869555,12447,18 Jun 2025,4198696000014922046,"CRC 77,556.00",CRC 0.00,2025-06-18 11:38:50,1.00,CRC 0.00,CRC,2025-06-18 11:38:50
4198696000024869788,12448,18 Jun 2025,4198696000024869602,"CRC 22,400.00",CRC 0.00,2025-06-18 11:51:23,1.00,CRC 0.00,CRC,2025-06-18 11:51:23
4198696000024869833,12449,18 Jun 2025,4198696000024869707,"CRC 91,600.00",CRC 0.00,2025-06-18 11:52:56,1.00,CRC 0.00,CRC,2025-06-18 11:52:56
4198696000024869907,12450,18 Jun 2025,4198696000004606875,"CRC 16,000.00",CRC 0.00,2025-06-18 11:56:13,1.00,CRC 0.00,CRC,2025-06-18 11:56:13
4198696000024869948,12451,18 Jun 2025,4198696000001743427,"CRC 20,700.00",CRC 0.00,2025-06-18 12:04:04,1.00,CRC 0.00,CRC,2025-06-18 12:04:04
4198696000024869993,12452,18 Jun 2025,4198696000001743427,"CRC 29,160.00",CRC 0.00,2025-06-18 12:04:43,1.00,CRC 0.00,CRC,2025-06-18 12:04:43
4198696000024897084,12457,06 Jun 2025,4198696000012915063,"CRC 473,760.00",CRC 0.00,2025-06-18 12:46:58,1.00,CRC 0.00,CRC,2025-06-18 12:46:58
4198696000024907090,12453,18 Jun 2025,4198696000024328312,"CRC 2,000.00",CRC 0.00,2025-06-18 12:11:19,1.00,CRC 0.00,CRC,2025-06-18 12:11:19
4198696000024907131,12454,18 Jun 2025,4198696000024860675,"CRC 42,900.00",CRC 0.00,2025-06-18 12:14:03,1.00,CRC 0.00,CRC,2025-06-18 12:14:03
